dateprd,well_bore_code,npd_well_bore_code,npd_well_bore_name,npd_field_code,npd_field_name,npd_facility_code,on_stream_hrs,avg_downhole_pressure,avg_downhole_temperature,avg_dp_tubing,avg_annulus_press,avg_choke_size_p,avg_whp_p,avg_wht_p,dp_choke_size,bore_oil_vol,bore_gas_vol,bore_wat_vol,bore_wi_vol,flow_kind,well_type
08/30/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.191,103.283,203.959,0.00,58.2042,42.232,89.489,11.70,1709.00,264700,4303,0,production,OP
08/31/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.302,103.278,203.958,0.00,58.1940,42.344,89.557,11.82,1701.00,263622,4291,0,production,OP
09/01/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.087,103.275,203.960,0.00,58.5413,42.127,89.729,11.61,1699.00,263925,4306,0,production,OP
09/02/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,245.584,103.279,204.070,0.00,60.3352,41.514,87.593,10.99,1715.00,267730,4362,0,production,OP
09/03/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,245.659,103.279,204.107,0.00,60.3133,41.552,88.370,11.03,1713.00,267232,4364,0,production,OP
09/04/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,245.716,103.281,204.073,0.00,60.2397,41.642,89.356,11.11,1711.00,265997,4361,0,production,OP
09/05/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,245.418,103.285,204.145,0.00,61.6673,41.273,88.915,10.73,1715.00,268194,4384,0,production,OP
09/06/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,245.430,103.285,204.264,0.00,62.3123,41.167,87.668,10.62,1712.00,271403,4392,0,production,OP
09/07/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,245.105,103.288,204.255,0.00,63.3622,40.850,89.127,10.28,1708.00,270532,4272,0,production,OP
09/08/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,244.788,103.290,204.312,0.00,64.9581,40.476,89.458,9.90,1715.00,272010,4319,0,production,OP
09/09/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,244.878,103.288,204.425,0.00,66.1078,40.453,89.724,9.89,1718.00,271462,4322,0,production,OP
09/10/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,244.947,103.284,204.592,0.00,66.1137,40.355,88.479,9.80,1707.00,268695,4334,0,production,OP
09/11/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,244.995,103.280,204.721,0.00,66.1289,40.275,88.222,9.72,1700.00,266850,4337,0,production,OP
09/12/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,244.767,103.279,204.789,0.00,67.6426,39.978,87.620,9.40,1710.00,267698,4361,0,production,OP
09/13/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,12.00,252.274,103.119,206.497,0.00,54.2028,45.778,82.479,13.64,944.00,145355,5692,0,production,OP
09/14/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,244.751,103.275,205.392,0.00,70.1589,39.360,89.920,8.81,1568.00,246953,5267,0,production,OP
09/15/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,243.693,103.257,204.408,0.00,71.7362,39.285,89.510,8.74,1611.00,253206,4728,0,production,OP
09/16/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,243.390,103.254,204.344,0.00,74.1353,39.047,89.427,8.51,1732.00,272151,4400,0,production,OP
09/17/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,242.738,103.244,204.055,0.00,76.1549,38.682,87.663,8.16,1748.00,275021,4346,0,production,OP
09/18/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,242.706,103.243,204.039,0.00,76.3024,38.667,88.149,8.15,1755.00,278475,4528,0,production,OP
09/19/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,242.706,103.243,204.039,0.00,76.3024,38.667,88.149,8.15,1765.00,278687,4269,0,production,OP
09/20/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,243.301,103.240,204.506,0.00,77.8053,38.795,88.259,8.24,1776.00,280186,4340,0,production,OP
09/21/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,244.662,103.244,206.521,0.00,79.1395,38.141,88.944,8.31,1759.00,278028,4360,0,production,OP
09/22/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,244.421,103.246,207.064,0.00,92.6331,37.357,89.872,7.76,1790.00,281530,4478,0,production,OP
09/23/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,244.172,103.245,207.157,0.00,99.9997,37.015,90.475,7.44,1809.00,283238,4530,0,production,OP
09/24/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,244.189,103.240,207.258,0.00,100.0000,36.931,89.990,7.38,1804.00,283202,4525,0,production,OP
09/25/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,244.257,103.234,207.362,0.00,100.0000,36.895,89.909,7.39,1804.00,283163,4535,0,production,OP
09/26/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,244.237,103.230,207.383,0.00,100.0000,36.854,89.982,7.41,1803.00,282766,4546,0,production,OP
09/27/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,244.285,103.225,207.489,0.00,100.0000,36.796,90.094,7.37,1798.00,281959,4551,0,production,OP
09/28/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,244.353,103.219,207.573,0.00,100.0000,36.779,89.773,7.35,1685.00,264624,4198,0,production,OP
09/29/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,244.420,103.213,208.500,0.00,98.0902,35.920,87.978,6.50,1700.00,267135,4298,0,production,OP
09/30/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,244.382,103.204,207.703,0.00,100.0000,36.679,89.927,7.27,1678.00,263976,4253,0,production,OP
10/01/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,244.227,103.192,207.560,0.00,100.0000,36.666,90.847,7.26,1672.00,262907,4229,0,production,OP
10/02/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,244.377,103.185,207.659,0.00,100.0000,36.718,91.210,7.29,1662.00,262094,4212,0,production,OP
10/03/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,244.522,103.178,207.869,0.00,100.0000,36.653,90.036,7.22,1657.00,261354,4223,0,production,OP
10/04/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,244.643,103.171,208.008,0.00,100.0000,36.635,89.116,7.20,1650.00,260481,4230,0,production,OP
10/05/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,244.709,103.162,208.093,0.00,100.0000,36.617,89.679,7.19,1647.00,260040,4238,0,production,OP
10/06/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,244.769,103.153,208.146,0.00,100.0000,36.623,90.541,7.23,1644.00,259681,4235,0,production,OP
10/07/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,12.99,246.756,103.143,208.258,0.00,50.6792,38.498,90.301,9.28,1128.00,152242,2465,0,production,OP
10/08/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,13.51,252.825,102.946,209.700,0.00,42.9182,43.125,82.195,10.60,680.00,111802,2341,0,production,OP
10/09/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.207,103.095,207.924,0.00,91.9367,38.283,89.868,6.64,1501.00,238555,4159,0,production,OP
10/10/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.924,103.082,208.093,0.00,87.7230,38.831,90.715,6.59,1480.00,235543,3944,0,production,OP
10/11/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,244.786,103.102,208.265,0.00,99.9682,36.522,90.850,7.17,1538.00,243721,4044,0,production,OP
10/12/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,244.869,103.094,208.343,0.00,100.0000,36.526,90.957,7.19,1552.00,244870,4049,0,production,OP
10/13/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,244.890,103.082,208.336,0.00,100.0000,36.555,90.944,7.23,1567.00,244864,4050,0,production,OP
10/14/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,20.42,249.940,103.020,209.798,0.00,73.7672,40.142,85.057,11.37,1219.00,194541,3261,0,production,OP
10/15/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,16.16,246.266,103.033,208.783,0.00,60.2083,37.483,88.731,7.87,1211.00,173643,2809,0,production,OP
10/19/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,0.00,291.884,99.706,182.323,0.00,1.1739,109.561,8.331,109.56,0.00,0,0,0,production,OP
10/20/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,0.00,293.926,99.649,177.163,0.00,1.1954,116.763,7.372,116.76,0.00,0,0,0,production,OP
10/21/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,0.00,300.014,99.700,177.112,0.00,0.9866,122.902,10.220,122.90,0.00,0,0,0,production,OP
10/22/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,0.00,300.652,99.629,176.827,0.00,0.9925,123.825,11.669,123.83,0.00,0,0,0,production,OP
10/23/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,0.00,300.629,99.562,177.539,0.00,0.9919,123.090,11.387,123.09,0.00,0,0,0,production,OP
10/24/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,0.00,292.018,96.670,172.785,0.00,0.9828,119.233,10.902,119.23,0.00,0,0,0,production,OP
10/26/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,0.00,300.568,99.381,178.413,0.00,1.0658,122.156,10.340,122.16,0.00,0,0,0,production,OP
10/27/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,0.00,300.572,99.373,178.347,0.00,1.0742,122.225,10.142,122.23,0.00,0,0,0,production,OP
10/28/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,0.00,300.572,99.373,178.347,0.00,1.0742,122.225,10.142,122.23,0.00,0,0,0,production,OP
10/29/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,0.00,300.572,99.373,178.347,0.00,1.0742,122.225,10.142,122.23,0.00,0,0,0,production,OP
10/30/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,0.00,300.555,99.325,178.406,0.00,1.0493,122.149,10.591,122.15,0.00,0,0,0,production,OP
10/31/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,0.00,300.498,99.153,178.859,0.00,1.9978,121.639,11.574,121.59,0.00,0,0,0,production,OP
11/01/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,0.00,300.503,99.119,251.928,0.00,1.6574,48.575,10.989,34.29,0.00,0,0,0,production,OP
11/02/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,0.00,300.428,99.138,190.296,0.00,1.1566,110.132,10.892,102.00,0.00,0,0,0,production,OP
11/03/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,0.00,300.507,99.087,192.903,0.00,1.1566,107.605,10.747,107.03,0.00,0,0,0,production,OP
11/04/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,0.00,300.489,99.045,192.875,0.00,1.0347,107.613,11.001,106.82,0.00,0,0,0,production,OP
11/05/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,6.50,268.143,101.817,193.922,0.00,13.8184,74.222,51.044,28.95,502.00,74294,956,0,production,OP
11/06/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,242.164,102.810,198.804,0.00,65.8310,43.361,87.327,10.91,1734.00,262627,3638,0,production,OP
11/07/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,241.709,102.918,199.984,0.00,67.6444,41.725,87.694,10.21,1807.00,277814,3727,0,production,OP
11/08/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,241.262,103.038,200.131,0.00,70.3320,41.131,85.585,9.90,1865.00,287161,3793,0,production,OP
11/09/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,240.475,103.041,200.075,0.00,71.0608,40.401,84.885,10.32,1893.00,291762,3817,0,production,OP
11/10/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,239.901,103.041,199.570,0.00,71.2120,40.331,86.110,10.71,1932.00,297133,3805,0,production,OP
11/11/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,11.81,240.863,103.039,199.803,0.00,34.8607,41.060,84.424,11.52,1094.00,151083,1821,0,production,OP
11/12/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,15.36,249.864,102.856,202.999,0.00,35.6810,46.864,77.350,17.11,960.00,153288,2180,0,production,OP
11/13/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,240.220,102.997,199.696,0.00,71.0531,40.525,88.039,10.75,1896.00,288083,3759,0,production,OP
11/14/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,240.422,103.016,200.043,0.00,70.9759,40.380,88.467,10.74,1894.00,289160,3780,0,production,OP
11/15/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,240.589,103.003,200.540,0.00,72.5963,40.049,87.766,10.41,1881.00,288997,3801,0,production,OP
11/16/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,240.886,102.979,201.045,0.00,73.1474,39.842,87.289,10.22,1873.00,288459,3840,0,production,OP
11/17/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,241.105,102.965,201.332,0.00,73.2854,39.773,87.278,10.15,1862.00,287047,3852,0,production,OP
11/18/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,241.280,102.959,201.664,0.00,73.8686,39.616,86.683,9.98,1847.00,285691,3874,0,production,OP
11/19/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,241.519,102.954,202.016,0.00,74.1299,39.503,87.730,9.87,1830.00,283048,3887,0,production,OP
11/20/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,241.753,102.949,202.393,0.00,74.1833,39.360,87.589,9.76,1811.00,279576,3896,0,production,OP
11/21/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,241.979,102.943,202.747,0.00,74.2672,39.232,87.013,9.64,1793.00,277466,3901,0,production,OP
11/22/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,242.256,102.933,203.112,0.00,74.2382,39.144,86.976,9.56,1775.00,275092,3916,0,production,OP
11/23/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,242.337,102.819,203.296,0.00,74.1860,39.041,86.633,9.45,1754.00,272090,3926,0,production,OP
11/24/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,23.48,242.957,102.917,203.854,0.00,75.1828,39.103,87.438,9.55,1691.00,262324,3868,0,production,OP
11/28/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,23.17,249.644,102.740,205.462,0.00,59.9509,44.182,79.015,12.43,1351.00,209045,3548,0,production,OP
12/02/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,20.53,245.100,102.727,203.221,0.00,60.4694,41.879,81.742,12.00,1349.00,208440,3221,0,production,OP
12/05/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,18.03,247.313,102.719,203.162,0.00,50.1105,44.151,82.624,13.96,1359.00,207924,3188,0,production,OP
12/06/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,4.81,245.137,102.837,202.895,0.00,15.1593,42.242,85.729,12.48,568.00,72624,1225,0,production,OP
12/07/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,19.00,244.092,102.716,203.284,0.00,57.3773,40.807,83.644,10.89,1375.00,213539,3121,0,production,OP
12/08/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,14.64,242.327,102.817,202.614,0.00,46.7732,39.713,86.766,10.06,1270.00,183147,2588,0,production,OP
12/10/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,6.19,248.872,102.545,204.267,0.00,16.3863,44.604,74.804,13.50,567.00,87868,1766,0,production,OP
12/11/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,240.888,102.780,201.511,0.00,77.8539,39.377,86.468,9.59,1860.00,278393,3944,0,production,OP
12/12/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,240.585,102.801,201.442,0.00,79.7884,39.142,86.831,9.47,1940.00,294988,4059,0,production,OP
12/13/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,4.31,243.766,102.815,201.926,0.00,14.0237,41.840,84.695,11.77,571.00,74696,1221,0,production,OP
12/15/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,241.047,102.770,201.239,0.00,75.0859,39.808,86.302,10.06,1814.00,276550,3862,0,production,OP
12/16/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,240.515,102.792,200.943,0.00,76.5202,39.572,88.147,9.89,1944.00,295512,3983,0,production,OP
12/17/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,21.14,241.076,102.824,201.352,0.00,67.4082,39.724,87.598,10.08,1827.00,262323,3468,0,production,OP
12/18/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,15.19,244.162,102.732,202.603,0.00,45.0485,41.559,84.063,11.31,1157.00,180738,2663,0,production,OP
12/19/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,240.830,102.808,201.560,0.00,77.3883,39.270,87.928,9.62,1904.00,290172,3999,0,production,OP
12/20/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,241.019,102.818,201.821,0.00,77.2395,39.199,87.572,9.56,1898.00,290036,4018,0,production,OP
12/21/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,241.236,102.826,202.145,0.00,77.3771,39.091,87.724,9.47,1893.00,289912,4072,0,production,OP
12/22/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,241.481,102.828,202.457,0.00,77.3952,39.025,87.680,9.40,1867.00,285754,4054,0,production,OP
12/23/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,241.746,102.825,202.774,0.00,77.4330,38.972,87.527,9.34,1855.00,283646,4051,0,production,OP
12/24/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,17.98,242.277,102.820,203.006,0.00,58.2260,39.270,87.245,9.70,1550.00,219806,3145,0,production,OP
12/26/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,0.00,291.460,100.098,199.065,0.00,0.7274,92.396,11.405,77.35,0.00,56,45,0,production,OP
12/27/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,17.50,249.356,102.671,204.441,0.00,43.7402,44.915,79.071,14.44,1036.00,162229,2635,0,production,OP
12/28/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,10.48,244.039,102.799,202.973,0.00,31.1220,41.066,85.360,10.56,898.00,117224,1676,0,production,OP
12/29/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,2.86,265.318,102.293,209.238,0.00,4.8243,56.079,61.428,24.25,159.00,24066,549,0,production,OP
12/30/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,242.342,102.752,202.601,0.00,77.6966,39.741,87.135,9.35,1727.00,269703,3932,0,production,OP
12/31/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,241.916,102.778,202.960,0.00,80.1897,38.956,86.417,8.87,1778.00,273624,3958,0,production,OP
01/01/12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,242.184,102.779,203.358,0.00,81.1700,38.826,86.445,8.74,1772.00,272015,3984,0,production,OP
01/02/12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,23.81,242.730,102.772,203.389,0.00,81.0606,39.341,86.008,9.23,1777.00,271078,3954,0,production,OP
01/14/12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,2.50,287.805,100.328,191.293,0.00,3.9726,96.511,24.467,42.89,108.00,16656,224,0,production,OP
01/15/12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,238.790,102.673,198.532,0.00,78.9304,40.257,85.207,10.53,1931.00,291203,3795,0,production,OP
01/16/12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,238.763,102.736,199.291,0.00,79.5162,39.472,86.580,9.83,1984.00,300765,3899,0,production,OP
01/17/12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,239.454,102.779,200.468,0.00,83.0531,38.986,87.015,9.37,1985.00,301995,4060,0,production,OP
01/18/12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,239.278,102.789,200.296,0.00,85.4061,38.982,86.113,9.33,2005.00,304736,4339,0,production,OP
01/19/12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,238.964,102.798,199.766,0.00,84.4172,39.198,86.450,9.52,2025.00,307155,4206,0,production,OP
01/20/12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,239.157,102.802,199.834,0.00,79.3594,39.323,87.359,9.66,2000.00,305097,3981,0,production,OP
01/21/12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,13.18,240.270,102.800,200.326,0.00,42.4417,39.944,86.734,10.39,1247.00,180904,2565,0,production,OP
01/22/12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,19.49,246.623,102.680,202.676,0.00,56.3231,43.947,81.429,13.75,1479.00,231355,3524,0,production,OP
01/23/12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,239.853,102.782,200.871,0.00,81.9128,38.983,88.086,9.35,1865.00,285954,3954,0,production,OP
01/24/12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,240.263,102.785,201.532,0.00,83.5514,38.731,87.745,9.13,1852.00,286236,3941,0,production,OP
01/25/12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,16.34,240.995,102.783,202.479,0.00,62.2792,38.516,85.296,9.01,1457.00,208452,2887,0,production,OP
01/27/12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,14.00,264.586,101.817,215.432,0.00,48.6546,49.154,51.057,7.06,996.00,155501,2533,0,production,OP
01/28/12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,244.864,102.710,202.672,0.00,74.7441,42.192,84.298,11.53,1721.00,262935,3807,0,production,OP
01/29/12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,5.51,257.012,102.625,203.995,0.00,9.9476,53.017,80.669,18.31,95.00,15814,230,0,production,OP
01/30/12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,4.99,271.584,104.278,190.519,0.00,2.4858,81.066,45.981,52.06,20.00,3330,47,0,production,OP
01/31/12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,239.262,105.954,171.832,0.00,21.6176,67.430,73.693,36.51,992.00,154976,1588,0,production,OP
02/01/12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,221.251,106.110,173.052,0.00,32.7009,48.198,83.447,17.14,1299.00,202812,2541,0,production,OP
02/02/12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,222.701,105.861,175.336,0.00,32.6071,47.365,84.408,16.31,1361.00,207544,1530,0,production,OP
02/03/12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,223.381,105.722,176.242,0.00,32.5804,47.139,83.888,16.08,1342.00,205901,1540,0,production,OP
02/04/12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,224.642,105.594,177.620,0.00,32.5569,47.022,81.073,15.88,1312.00,201907,1553,0,production,OP
02/05/12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,225.063,105.484,178.347,0.00,32.4875,46.716,83.256,15.56,1283.00,197268,1562,0,production,OP
02/06/12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,222.808,105.415,177.843,0.00,34.1234,44.965,85.596,13.85,1302.00,198119,1584,0,production,OP
02/07/12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,220.129,105.364,177.243,0.00,36.7229,42.886,84.257,11.76,1269.00,193286,1645,0,production,OP
02/08/12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,220.218,105.289,177.521,0.00,36.9054,42.697,82.915,11.62,1271.00,194160,1669,0,production,OP
02/09/12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,20.67,226.547,105.120,180.841,0.00,29.4795,45.706,79.959,14.18,1053.00,160477,1505,0,production,OP
02/10/12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,218.856,105.222,177.604,0.00,37.4412,41.251,82.680,12.28,1247.00,196070,2790,0,production,OP
02/11/12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,219.715,105.153,178.249,0.00,37.3138,41.466,84.399,11.59,1276.00,159326,2293,0,production,OP
02/12/12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,219.596,105.106,178.355,0.00,39.0456,41.241,86.169,10.00,1301.00,197783,1768,0,production,OP
02/13/12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,219.191,105.074,178.596,0.00,40.0900,40.595,85.466,9.41,1283.00,195938,1955,0,production,OP
